id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName
10894937,509186,12593,FELPHAM,2021-10-20T02:46:33,2021-10-20T06:05:30,198,Reviewed,109972,BOGNOR MAIN
10894938,509186,12595,BOGNOR REGIS (ALDWICK),2021-10-20T02:46:33,2021-10-20T06:05:30,198,Reviewed,109972,BOGNOR MAIN
10894939,509186,12594,BOGNOR REGIS EAST,2021-10-20T02:46:33,2021-10-20T06:05:30,198,Reviewed,109972,BOGNOR MAIN
10894940,509186,12592,MIDDLETON-ON-SEA,2021-10-20T02:46:33,2021-10-20T06:05:30,198,Reviewed,109972,BOGNOR MAIN
10894941,508717,12591,LITTLEHAMPTON,2021-10-20T01:02:00,2021-10-20T05:54:00,292,Reviewed,109965,SEA ROAD LITTLEHAMPTON
10894942,508858,12604,SOUTHSEA EAST,2021-10-20T00:15:00,2021-10-20T05:51:00,336,Reviewed,109822,PIER ROAD SOUTHSEA
10894943,508858,12605,STOKES BAY,2021-10-20T00:15:00,2021-10-20T05:51:00,336,Reviewed,109822,PIER ROAD SOUTHSEA
10894944,508900,12618,RYDE,2021-10-20T02:12:52,2021-10-20T05:46:29,213,Reviewed,109780,LADIES WALK BINSTEAD
10894945,509682,12615,COLWELL BAY,2021-10-20T00:31:53,2021-10-20T05:44:40,312,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10894946,509682,12614,TOTLAND BAY,2021-10-20T00:31:53,2021-10-20T05:44:40,312,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10894947,509434,12616,GURNARD,2021-10-20T05:28:31,2021-10-20T05:38:27,9,Reviewed,109652,WOODVALE TRANSFER NO2
10894948,509434,12617,COWES,2021-10-20T05:28:31,2021-10-20T05:38:27,9,Reviewed,109652,WOODVALE TRANSFER NO2
10894949,509212,12620,ST HELENS,2021-10-20T03:44:11,2021-10-20T05:36:07,111,Reviewed,102971,SPRING VALE
10894950,509212,12618,RYDE,2021-10-20T03:44:11,2021-10-20T05:36:07,111,Reviewed,102971,SPRING VALE
10894951,509212,12619,SEAGROVE,2021-10-20T03:44:11,2021-10-20T05:36:07,111,Reviewed,102971,SPRING VALE
10894952,509428,12544,SHEERNESS,2021-10-20T05:24:00,2021-10-20T05:26:00,2,Reviewed,109616,SOUTH STREET QUEENBOROUGH
10894953,509837,12578,NORMANS BAY,2021-10-20T02:58:53,2021-10-20T05:15:00,136,Reviewed,115504,HARTFIELD ROAD BEXHILL
10894954,509837,12577,BEXHILL,2021-10-20T02:58:53,2021-10-20T05:15:00,136,Reviewed,115504,HARTFIELD ROAD BEXHILL
10894955,509151,12616,GURNARD,2021-10-20T03:37:50,2021-10-20T05:12:34,94,Reviewed,111069,MEDHAM FARM NORTHWOOD
10894956,509151,12617,COWES,2021-10-20T03:37:50,2021-10-20T05:12:34,94,Reviewed,111069,MEDHAM FARM NORTHWOOD
10894957,508761,12606,LEE-ON-SOLENT,2021-10-20T01:12:46,2021-10-20T05:10:36,237,Reviewed,109715,SALTERNS ROAD HILL HEAD
10894958,508761,12607,HILLHEAD,2021-10-20T01:12:46,2021-10-20T05:10:36,237,Reviewed,109715,SALTERNS ROAD HILL HEAD
10894959,509324,12616,GURNARD,2021-10-20T04:59:18,2021-10-20T05:09:47,10,Reviewed,109652,WOODVALE TRANSFER NO2
10894960,509324,12617,COWES,2021-10-20T04:59:18,2021-10-20T05:09:47,10,Reviewed,109652,WOODVALE TRANSFER NO2
10894961,508665,12616,GURNARD,2021-10-20T00:12:20,2021-10-20T05:03:55,291,Reviewed,109698,WHITEGATES COWES
10894962,508665,12617,COWES,2021-10-20T00:12:20,2021-10-20T05:03:55,291,Reviewed,109698,WHITEGATES COWES
10894963,509170,12580,EASTBOURNE,2021-10-20T03:53:18,2021-10-20T04:51:56,58,Reviewed,109888,EASTBOURNE NO 2
10894964,509170,12579,PEVENSEY BAY,2021-10-20T03:53:18,2021-10-20T04:51:56,58,Reviewed,109888,EASTBOURNE NO 2
10894965,509492,12662,CHICHESTER HARBOUR,2021-10-20T04:07:00,2021-10-20T04:47:00,40,Reviewed,109850,THORNHAM
10894966,509132,12625,SHANKLIN,2021-10-20T02:02:45,2021-10-20T04:47:00,164,Reviewed,110029,HOPE BEACH SHANKLIN NEW
10894967,509132,12624,SANDOWN,2021-10-20T02:02:45,2021-10-20T04:47:00,164,Reviewed,110029,HOPE BEACH SHANKLIN NEW
10894968,509132,12623,YAVERLAND,2021-10-20T02:02:45,2021-10-20T04:47:00,164,Reviewed,110029,HOPE BEACH SHANKLIN NEW
10894969,509221,12605,STOKES BAY,2021-10-20T03:46:00,2021-10-20T04:44:00,58,Reviewed,109718,GREEN CRESCENT GOSPORT
10894970,509221,12606,LEE-ON-SOLENT,2021-10-20T03:46:00,2021-10-20T04:44:00,58,Reviewed,109718,GREEN CRESCENT GOSPORT
10894971,509307,12616,GURNARD,2021-10-20T04:28:08,2021-10-20T04:40:42,12,Reviewed,109652,WOODVALE TRANSFER NO2
10894972,509307,12617,COWES,2021-10-20T04:28:08,2021-10-20T04:40:42,12,Reviewed,109652,WOODVALE TRANSFER NO2
10894973,508938,12615,COLWELL BAY,2021-10-20T02:18:00,2021-10-20T04:36:00,138,Reviewed,109658,MONKS LANE LINSTONE CHINE
10894974,508938,12614,TOTLAND BAY,2021-10-20T02:18:00,2021-10-20T04:36:00,138,Reviewed,109658,MONKS LANE LINSTONE CHINE
10894975,509217,12661,LANGSTONE HARBOUR,2021-10-20T03:45:00,2021-10-20T04:30:00,45,Reviewed,109817,MAINLAND DRAYTON
10894976,509196,12576,ST LEONARDS,2021-10-20T03:10:52,2021-10-20T04:27:30,76,Reviewed,111370,YORK ROAD BEXHILL
10894977,509196,12577,BEXHILL,2021-10-20T03:10:52,2021-10-20T04:27:30,76,Reviewed,111370,YORK ROAD BEXHILL
10894978,508884,12620,ST HELENS,2021-10-20T01:58:05,2021-10-20T04:15:00,136,Reviewed,109938,THE POINT BEMBRIDGE
10894979,508884,12619,SEAGROVE,2021-10-20T01:58:05,2021-10-20T04:15:00,136,Reviewed,109938,THE POINT BEMBRIDGE
10894980,508884,12621,BEMBRIDGE,2021-10-20T01:58:05,2021-10-20T04:15:00,136,Reviewed,109938,THE POINT BEMBRIDGE
10894981,508690,12616,GURNARD,2021-10-20T00:23:00,2021-10-20T04:14:00,231,Reviewed,109702,ALBANY ROAD EAST COWES
10894982,508690,12617,COWES,2021-10-20T00:23:00,2021-10-20T04:14:00,231,Reviewed,109702,ALBANY ROAD EAST COWES
10894983,509714,12616,GURNARD,2021-10-20T04:00:00,2021-10-20T04:14:00,14,Reviewed,109700,MARKET HILL COWES
10894984,509714,12617,COWES,2021-10-20T04:00:00,2021-10-20T04:14:00,14,Reviewed,109700,MARKET HILL COWES
10894985,509056,12616,GURNARD,2021-10-20T03:14:05,2021-10-20T04:13:24,59,Reviewed,109652,WOODVALE TRANSFER NO2
10894986,509056,12617,COWES,2021-10-20T03:14:05,2021-10-20T04:13:24,59,Reviewed,109652,WOODVALE TRANSFER NO2
10894987,509039,12576,ST LEONARDS,2021-10-20T03:01:45,2021-10-20T04:00:00,58,Reviewed,109950,ST HELENS DOWN HASTINGS
10894988,509039,12575,HASTINGS PELHAM BEACH,2021-10-20T03:01:45,2021-10-20T04:00:00,58,Reviewed,109950,ST HELENS DOWN HASTINGS
10894989,509004,12615,COLWELL BAY,2021-10-20T03:13:09,2021-10-20T04:00:00,46,Reviewed,109663,THE INSTITUTE YARMOUTH NO1
10894990,509711,12616,GURNARD,2021-10-20T03:06:46,2021-10-20T03:53:52,47,Reviewed,109700,MARKET HILL COWES
10894991,509711,12617,COWES,2021-10-20T03:06:46,2021-10-20T03:53:52,47,Reviewed,109700,MARKET HILL COWES
10894992,509067,12615,COLWELL BAY,2021-10-20T03:22:52,2021-10-20T03:51:31,28,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10894993,509067,12614,TOTLAND BAY,2021-10-20T03:22:52,2021-10-20T03:51:31,28,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10894994,509070,12616,GURNARD,2021-10-20T03:25:12,2021-10-20T03:47:51,22,Reviewed,109708,ESPLANADE COWES
10894995,509070,12617,COWES,2021-10-20T03:25:12,2021-10-20T03:47:51,22,Reviewed,109708,ESPLANADE COWES
10894996,509037,12589,LANCING BEACH GREEN,2021-10-20T03:00:00,2021-10-20T03:32:00,32,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10894997,509037,12588,SHOREHAM BEACH,2021-10-20T03:00:00,2021-10-20T03:32:00,32,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10894998,509037,12587,SOUTHWICK,2021-10-20T03:00:00,2021-10-20T03:32:00,32,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10894999,513992,12591,LITTLEHAMPTON,2021-10-20T02:05:00,2021-10-20T03:25:00,80,Reviewed,109968,FORD ROAD ARUNDEL
10895000,509017,12616,GURNARD,2021-10-20T02:44:26,2021-10-20T03:02:02,17,Reviewed,109652,WOODVALE TRANSFER NO2
10895001,509017,12617,COWES,2021-10-20T02:44:26,2021-10-20T03:02:02,17,Reviewed,109652,WOODVALE TRANSFER NO2
10895002,509702,12616,GURNARD,2021-10-20T00:10:04,2021-10-20T03:00:00,169,Reviewed,109700,MARKET HILL COWES
10895003,509702,12617,COWES,2021-10-20T00:10:04,2021-10-20T03:00:00,169,Reviewed,109700,MARKET HILL COWES
10895004,508705,12616,GURNARD,2021-10-20T00:29:49,2021-10-20T02:57:03,147,Reviewed,109708,ESPLANADE COWES
10895005,508705,12617,COWES,2021-10-20T00:29:49,2021-10-20T02:57:03,147,Reviewed,109708,ESPLANADE COWES
10895006,508886,12661,LANGSTONE HARBOUR,2021-10-20T02:04:00,2021-10-20T02:53:00,49,Reviewed,109819,COURT LANE COSHAM
10895007,508707,12615,COLWELL BAY,2021-10-20T00:32:36,2021-10-20T02:45:58,133,Reviewed,109663,THE INSTITUTE YARMOUTH NO1
10895008,508764,12661,LANGSTONE HARBOUR,2021-10-20T01:15:00,2021-10-20T02:41:00,86,Reviewed,109817,MAINLAND DRAYTON
10895009,508709,12616,GURNARD,2021-10-20T00:34:30,2021-10-20T02:35:29,120,Reviewed,109652,WOODVALE TRANSFER NO2
10895010,508709,12617,COWES,2021-10-20T00:34:30,2021-10-20T02:35:29,120,Reviewed,109652,WOODVALE TRANSFER NO2
10895011,508713,12624,SANDOWN,2021-10-20T00:42:19,2021-10-20T02:31:32,109,Reviewed,110096,SANDOWN NO1
10895012,508713,12623,YAVERLAND,2021-10-20T00:42:19,2021-10-20T02:31:32,109,Reviewed,110096,SANDOWN NO1
10895013,508713,12622,WHITECLIFF BAY,2021-10-20T00:42:19,2021-10-20T02:31:32,109,Reviewed,110096,SANDOWN NO1
10895014,508888,12662,CHICHESTER HARBOUR,2021-10-20T02:07:00,2021-10-20T02:22:00,15,Reviewed,109850,THORNHAM
10895015,508675,12591,LITTLEHAMPTON,2021-10-20T00:10:54,2021-10-20T02:04:00,113,Reviewed,109968,FORD ROAD ARUNDEL
10895016,508727,12616,GURNARD,2021-10-20T00:57:00,2021-10-20T01:55:00,58,Reviewed,109704,EGYPT POINT COWES
10895017,508727,12617,COWES,2021-10-20T00:57:00,2021-10-20T01:55:00,58,Reviewed,109704,EGYPT POINT COWES
10895018,508773,12544,SHEERNESS,2021-10-20T01:25:08,2021-10-20T01:46:00,20,Reviewed,109869,GRAIN NO2
10895019,509833,12607,HILLHEAD,2021-10-20T01:22:13,2021-10-20T01:41:06,18,Reviewed,109733,QUEENS ROAD LEE ON THE SOLENT
10895020,509833,12606,LEE-ON-SOLENT,2021-10-20T01:22:13,2021-10-20T01:41:06,18,Reviewed,109733,QUEENS ROAD LEE ON THE SOLENT
10895021,509833,12605,STOKES BAY,2021-10-20T01:22:13,2021-10-20T01:41:06,18,Reviewed,109733,QUEENS ROAD LEE ON THE SOLENT
10895022,508689,12614,TOTLAND BAY,2021-10-20T00:31:00,2021-10-20T01:38:00,67,Reviewed,109665,THORLEY ROAD BOULDNOR
10895023,508689,12615,COLWELL BAY,2021-10-20T00:31:00,2021-10-20T01:38:00,67,Reviewed,109665,THORLEY ROAD BOULDNOR
10895024,508738,12615,COLWELL BAY,2021-10-20T00:46:10,2021-10-20T01:35:49,49,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10895025,508738,12614,TOTLAND BAY,2021-10-20T00:46:10,2021-10-20T01:35:49,49,Reviewed,109657,THE PROMENADE TOTLAND PIER NO2
10895026,508724,12617,COWES,2021-10-20T00:51:42,2021-10-20T01:15:41,23,Reviewed,109706,HIGH STREET COWES
10895027,508724,12616,GURNARD,2021-10-20T00:51:42,2021-10-20T01:15:41,23,Reviewed,109706,HIGH STREET COWES
10895028,509700,12616,GURNARD,2021-10-19T23:27:16,2021-10-20T00:05:00,37,Reviewed,109700,MARKET HILL COWES
10895029,509700,12617,COWES,2021-10-19T23:27:16,2021-10-20T00:05:00,37,Reviewed,109700,MARKET HILL COWES
10895030,508617,12616,GURNARD,2021-10-19T23:22:19,2021-10-19T23:58:04,35,Reviewed,109698,WHITEGATES COWES
10895031,508617,12617,COWES,2021-10-19T23:22:19,2021-10-19T23:58:04,35,Reviewed,109698,WHITEGATES COWES
10895032,508530,12589,LANCING BEACH GREEN,2021-10-19T12:45:10,2021-10-19T12:53:33,8,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10895033,508530,12588,SHOREHAM BEACH,2021-10-19T12:45:10,2021-10-19T12:53:33,8,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10895034,508530,12587,SOUTHWICK,2021-10-19T12:45:10,2021-10-19T12:53:33,8,Reviewed,109922,ROPETACKLE STREET SHOREHAM
10895035,508512,12624,SANDOWN,2021-10-19T10:39:00,2021-10-19T12:15:00,96,Reviewed,110096,SANDOWN NO1
10895036,508512,12623,YAVERLAND,2021-10-19T10:39:00,2021-10-19T12:15:00,96,Reviewed,110096,SANDOWN NO1
10895037,508512,12622,WHITECLIFF BAY,2021-10-19T10:39:00,2021-10-19T12:15:00,96,Reviewed,110096,SANDOWN NO1
10895038,508539,12616,GURNARD,2021-10-19T10:11:00,2021-10-19T10:20:00,9,Reviewed,109700,MARKET HILL COWES
10895039,508539,12617,COWES,2021-10-19T10:11:00,2021-10-19T10:20:00,9,Reviewed,109700,MARKET HILL COWES
10895040,508511,12624,SANDOWN,2021-10-19T06:48:00,2021-10-19T08:20:00,92,Reviewed,110096,SANDOWN NO1
10895041,508511,12623,YAVERLAND,2021-10-19T06:48:00,2021-10-19T08:20:00,92,Reviewed,110096,SANDOWN NO1
10895042,508511,12622,WHITECLIFF BAY,2021-10-19T06:48:00,2021-10-19T08:20:00,92,Reviewed,110096,SANDOWN NO1
10895043,508437,12624,SANDOWN,2021-10-18T17:15:00,2021-10-18T23:30:00,375,Reviewed,110096,SANDOWN NO1
10895044,508437,12623,YAVERLAND,2021-10-18T17:15:00,2021-10-18T23:30:00,375,Reviewed,110096,SANDOWN NO1
10895045,508437,12622,WHITECLIFF BAY,2021-10-18T17:15:00,2021-10-18T23:30:00,375,Reviewed,110096,SANDOWN NO1
10895046,508461,12591,LITTLEHAMPTON,2021-10-18T20:23:00,2021-10-18T21:03:00,40,Reviewed,109965,SEA ROAD LITTLEHAMPTON
10895047,514496,12617,COWES,2021-10-18T18:49:00,2021-10-18T20:39:00,110,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10895048,514496,12618,RYDE,2021-10-18T18:49:00,2021-10-18T20:39:00,110,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10895049,508309,12582,SEAFORD,2021-10-18T18:54:29,2021-10-18T20:10:35,76,Reviewed,110920,NEWHAVEN
10895050,509775,12617,COWES,2021-10-18T18:14:00,2021-10-18T19:49:00,95,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10895051,509775,12618,RYDE,2021-10-18T18:14:00,2021-10-18T19:49:00,95,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10895052,508265,12591,LITTLEHAMPTON,2021-10-18T17:51:00,2021-10-18T18:31:00,40,Reviewed,109965,SEA ROAD LITTLEHAMPTON
10895053,507664,12582,SEAFORD,2021-10-16T08:59:59,2021-10-16T09:46:31,46,Reviewed,110920,NEWHAVEN
10895054,505603,12625,SHANKLIN,2021-10-06T11:34:00,2021-10-07T09:45:00,1331,Reviewed,101793,BONCHURCH
10895055,505603,12626,VENTNOR,2021-10-06T11:34:00,2021-10-07T09:45:00,1331,Reviewed,101793,BONCHURCH
10895056,505287,12593,FELPHAM,2021-10-06T18:51:00,2021-10-06T20:19:00,88,Reviewed,110095,LIDSEY
10895057,503979,12572,LITTLESTONE,2021-10-05T15:01:00,2021-10-06T19:02:00,1681,Reviewed,109908,NEW ROMNEY
10895058,505060,12596,PAGHAM,2021-10-06T17:30:00,2021-10-06T18:24:00,54,Reviewed,109911,SUMMER LANE PAGHAM
10895059,505249,12624,SANDOWN,2021-10-06T12:46:00,2021-10-06T13:24:00,38,Reviewed,110096,SANDOWN NO1
10895060,505249,12623,YAVERLAND,2021-10-06T12:46:00,2021-10-06T13:24:00,38,Reviewed,110096,SANDOWN NO1
10895061,505249,12622,WHITECLIFF BAY,2021-10-06T12:46:00,2021-10-06T13:24:00,38,Reviewed,110096,SANDOWN NO1
10895062,505286,12593,FELPHAM,2021-10-06T07:03:00,2021-10-06T12:54:00,351,Reviewed,110095,LIDSEY
10895063,505248,12624,SANDOWN,2021-10-06T10:56:00,2021-10-06T12:37:00,101,Reviewed,110096,SANDOWN NO1
10895064,505248,12623,YAVERLAND,2021-10-06T10:56:00,2021-10-06T12:37:00,101,Reviewed,110096,SANDOWN NO1
10895065,505248,12622,WHITECLIFF BAY,2021-10-06T10:56:00,2021-10-06T12:37:00,101,Reviewed,110096,SANDOWN NO1
10895066,505001,12616,GURNARD,2021-10-06T10:21:00,2021-10-06T11:25:00,64,Reviewed,109700,MARKET HILL COWES
10895067,505001,12617,COWES,2021-10-06T10:21:00,2021-10-06T11:25:00,64,Reviewed,109700,MARKET HILL COWES
10895068,505325,12625,SHANKLIN,2021-10-05T12:23:00,2021-10-06T11:11:00,1368,Reviewed,101793,BONCHURCH
10895069,505325,12626,VENTNOR,2021-10-05T12:23:00,2021-10-06T11:11:00,1368,Reviewed,101793,BONCHURCH
10895070,505247,12624,SANDOWN,2021-10-06T10:06:00,2021-10-06T10:48:00,42,Reviewed,110096,SANDOWN NO1
10895071,505247,12623,YAVERLAND,2021-10-06T10:06:00,2021-10-06T10:48:00,42,Reviewed,110096,SANDOWN NO1
10895072,505247,12622,WHITECLIFF BAY,2021-10-06T10:06:00,2021-10-06T10:48:00,42,Reviewed,110096,SANDOWN NO1
10895073,504978,12624,SANDOWN,2021-10-06T10:07:01,2021-10-06T10:46:18,39,Reviewed,110097,SANDOWN NO2
10895074,504978,12622,WHITECLIFF BAY,2021-10-06T10:07:01,2021-10-06T10:46:18,39,Reviewed,110097,SANDOWN NO2
10895075,504978,12623,YAVERLAND,2021-10-06T10:07:01,2021-10-06T10:46:18,39,Reviewed,110097,SANDOWN NO2
10895076,505243,12624,SANDOWN,2021-10-06T08:50:00,2021-10-06T09:47:00,57,Reviewed,110096,SANDOWN NO1
10895077,505243,12623,YAVERLAND,2021-10-06T08:50:00,2021-10-06T09:47:00,57,Reviewed,110096,SANDOWN NO1
10895078,505243,12622,WHITECLIFF BAY,2021-10-06T08:50:00,2021-10-06T09:47:00,57,Reviewed,110096,SANDOWN NO1
10895079,504918,12624,SANDOWN,2021-10-06T08:49:47,2021-10-06T09:45:04,55,Reviewed,110097,SANDOWN NO2
10895080,504918,12622,WHITECLIFF BAY,2021-10-06T08:49:47,2021-10-06T09:45:04,55,Reviewed,110097,SANDOWN NO2
10895081,504918,12623,YAVERLAND,2021-10-06T08:49:47,2021-10-06T09:45:04,55,Reviewed,110097,SANDOWN NO2
10895082,504875,12596,PAGHAM,2021-10-06T07:43:00,2021-10-06T09:45:00,122,Reviewed,109911,SUMMER LANE PAGHAM
10895083,504916,12624,SANDOWN,2021-10-06T08:17:32,2021-10-06T08:46:17,28,Reviewed,110097,SANDOWN NO2
10895084,504916,12622,WHITECLIFF BAY,2021-10-06T08:17:32,2021-10-06T08:46:17,28,Reviewed,110097,SANDOWN NO2
10895085,504916,12623,YAVERLAND,2021-10-06T08:17:32,2021-10-06T08:46:17,28,Reviewed,110097,SANDOWN NO2
10895086,505242,12624,SANDOWN,2021-10-06T08:17:00,2021-10-06T08:38:00,21,Reviewed,110096,SANDOWN NO1
10895087,505242,12623,YAVERLAND,2021-10-06T08:17:00,2021-10-06T08:38:00,21,Reviewed,110096,SANDOWN NO1
10895088,505242,12622,WHITECLIFF BAY,2021-10-06T08:17:00,2021-10-06T08:38:00,21,Reviewed,110096,SANDOWN NO1
10895089,504844,12616,GURNARD,2021-10-06T07:14:39,2021-10-06T07:22:08,7,Reviewed,109652,WOODVALE TRANSFER NO2
10895090,504844,12617,COWES,2021-10-06T07:14:39,2021-10-06T07:22:08,7,Reviewed,109652,WOODVALE TRANSFER NO2
10895091,504842,12616,GURNARD,2021-10-06T06:45:52,2021-10-06T06:54:52,9,Reviewed,109652,WOODVALE TRANSFER NO2
10895092,504842,12617,COWES,2021-10-06T06:45:52,2021-10-06T06:54:52,9,Reviewed,109652,WOODVALE TRANSFER NO2
10895093,504813,12616,GURNARD,2021-10-06T06:17:44,2021-10-06T06:26:19,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895094,504813,12617,COWES,2021-10-06T06:17:44,2021-10-06T06:26:19,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895095,504811,12616,GURNARD,2021-10-06T05:48:25,2021-10-06T05:56:32,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895096,504811,12617,COWES,2021-10-06T05:48:25,2021-10-06T05:56:32,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895097,504801,12616,GURNARD,2021-10-06T05:08:04,2021-10-06T05:16:22,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895098,504801,12617,COWES,2021-10-06T05:08:04,2021-10-06T05:16:22,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895099,504752,12616,GURNARD,2021-10-06T03:38:27,2021-10-06T03:45:58,7,Reviewed,109652,WOODVALE TRANSFER NO2
10895100,504752,12617,COWES,2021-10-06T03:38:27,2021-10-06T03:45:58,7,Reviewed,109652,WOODVALE TRANSFER NO2
10895101,505285,12593,FELPHAM,2021-10-05T02:58:00,2021-10-06T02:53:00,1435,Reviewed,110095,LIDSEY
10895102,504738,12616,GURNARD,2021-10-06T02:38:41,2021-10-06T02:46:57,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895103,504738,12617,COWES,2021-10-06T02:38:41,2021-10-06T02:46:57,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895104,504728,12616,GURNARD,2021-10-06T02:07:54,2021-10-06T02:16:53,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895105,504728,12617,COWES,2021-10-06T02:07:54,2021-10-06T02:16:53,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895106,505241,12624,SANDOWN,2021-10-06T01:47:00,2021-10-06T02:12:00,25,Reviewed,110096,SANDOWN NO1
10895107,505241,12623,YAVERLAND,2021-10-06T01:47:00,2021-10-06T02:12:00,25,Reviewed,110096,SANDOWN NO1
10895108,505241,12622,WHITECLIFF BAY,2021-10-06T01:47:00,2021-10-06T02:12:00,25,Reviewed,110096,SANDOWN NO1
10895109,504726,12624,SANDOWN,2021-10-06T01:47:02,2021-10-06T02:08:28,21,Reviewed,110097,SANDOWN NO2
10895110,504726,12622,WHITECLIFF BAY,2021-10-06T01:47:02,2021-10-06T02:08:28,21,Reviewed,110097,SANDOWN NO2
10895111,504726,12623,YAVERLAND,2021-10-06T01:47:02,2021-10-06T02:08:28,21,Reviewed,110097,SANDOWN NO2
10895112,504693,12616,GURNARD,2021-10-06T01:40:59,2021-10-06T01:49:55,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895113,504693,12617,COWES,2021-10-06T01:40:59,2021-10-06T01:49:55,8,Reviewed,109652,WOODVALE TRANSFER NO2
10895114,504681,12624,SANDOWN,2021-10-06T00:48:13,2021-10-06T01:22:49,34,Reviewed,110097,SANDOWN NO2
10895115,504681,12622,WHITECLIFF BAY,2021-10-06T00:48:13,2021-10-06T01:22:49,34,Reviewed,110097,SANDOWN NO2
10895116,504681,12623,YAVERLAND,2021-10-06T00:48:13,2021-10-06T01:22:49,34,Reviewed,110097,SANDOWN NO2
10895117,504686,12616,GURNARD,2021-10-06T01:11:38,2021-10-06T01:21:00,9,Reviewed,109652,WOODVALE TRANSFER NO2
10895118,504686,12617,COWES,2021-10-06T01:11:38,2021-10-06T01:21:00,9,Reviewed,109652,WOODVALE TRANSFER NO2
10895119,505240,12624,SANDOWN,2021-10-05T23:18:00,2021-10-06T01:17:00,119,Reviewed,110096,SANDOWN NO1
10895120,505240,12623,YAVERLAND,2021-10-05T23:18:00,2021-10-06T01:17:00,119,Reviewed,110096,SANDOWN NO1
10895121,505240,12622,WHITECLIFF BAY,2021-10-05T23:18:00,2021-10-06T01:17:00,119,Reviewed,110096,SANDOWN NO1
10895122,503595,12551,HERNE BAY,2021-10-05T07:45:01,2021-10-06T01:00:00,1034,Reviewed,109682,MAY STREET HERNE BAY NO3
10895123,504672,12616,GURNARD,2021-10-06T00:43:50,2021-10-06T00:54:26,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895124,504672,12617,COWES,2021-10-06T00:43:50,2021-10-06T00:54:26,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895125,504679,12624,SANDOWN,2021-10-06T00:14:34,2021-10-06T00:42:21,27,Reviewed,110097,SANDOWN NO2
10895126,504679,12622,WHITECLIFF BAY,2021-10-06T00:14:34,2021-10-06T00:42:21,27,Reviewed,110097,SANDOWN NO2
10895127,504679,12623,YAVERLAND,2021-10-06T00:14:34,2021-10-06T00:42:21,27,Reviewed,110097,SANDOWN NO2
10895128,504664,12616,GURNARD,2021-10-06T00:15:59,2021-10-06T00:26:42,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895129,504664,12617,COWES,2021-10-06T00:15:59,2021-10-06T00:26:42,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895130,502665,12616,GURNARD,2021-10-05T03:08:06,2021-10-06T00:17:50,1269,Reviewed,109705,SPRINGHILL COWES TRANSFER
10895131,502665,12617,COWES,2021-10-05T03:08:06,2021-10-06T00:17:50,1269,Reviewed,109705,SPRINGHILL COWES TRANSFER
10895132,502589,12596,PAGHAM,2021-10-05T02:45:00,2021-10-06T00:15:00,1290,Reviewed,109911,SUMMER LANE PAGHAM
10895133,504631,12624,SANDOWN,2021-10-05T23:18:30,2021-10-06T00:12:59,54,Reviewed,110097,SANDOWN NO2
10895134,504631,12622,WHITECLIFF BAY,2021-10-05T23:18:30,2021-10-06T00:12:59,54,Reviewed,110097,SANDOWN NO2
10895135,504631,12623,YAVERLAND,2021-10-05T23:18:30,2021-10-06T00:12:59,54,Reviewed,110097,SANDOWN NO2
10895136,504637,12616,GURNARD,2021-10-05T23:47:57,2021-10-05T23:58:44,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895137,504637,12617,COWES,2021-10-05T23:47:57,2021-10-05T23:58:44,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895138,504626,12616,GURNARD,2021-10-05T23:20:12,2021-10-05T23:30:58,10,Reviewed,109652,WOODVALE TRANSFER NO2
10895139,504626,12617,COWES,2021-10-05T23:20:12,2021-10-05T23:30:58,10,Reviewed,109652,WOODVALE TRANSFER NO2
